"","id","rtl","sex","age","year","bm","bs","bci","dens","densmin1","densmin2","densa","mort","juvex","brood","emi","eri","cci","tti","tli","shi","mii","mbi","mli","gli","lai","ali","oci","parrich","endr","ectr","totr","emp","erp","ccp","ttp","tlp","shp","mip","mbp","mlp","glp","lap","alp","ocp","cocp","help","licp","mitp","endp","ectp","totp","emer","hel","tlsh","mimb","glla","lic","emd","erd","ccd","ttd","gld","lad","ald","tld","shd","mid","mbd","ocd","MASL","WeightNE","Wing","Head","SternL","SternLCorL","TotalFat","LDBM","DigestivTrLength..SI.LI.2xceca.","Gut...rectum..SI.","Caecum","ceca.weight","ceca.Gut.length","L.combination","BCI...4","gut.length","weight","ind.gut.length.body.weight","Diet.Simpson","Diet.Shannon","Diet.Richness","Diet.Centroid_Distance","BCI...12","TarsMT","PC1","BC.index","Standardized.BC.index","Clostridia.UCG.014.Relative.Abundance","Shuttleworthia.Relative.Abundance","Actinomyces.Relative.Abundance","Colidextribacter.Relative.Abundance","Shannon.Diversity.Index"
"501","12-398",4.68206077738276,"male","adult","2012",527.52,0.59,23.14,3.53,4.03,6.11,1.8,0.84,0.84,7.89,0,0,7,0,2,0,0,0,0,0,4,0,0,3,552.5,678.5,1231,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,0,7,2,0,4,4,0.853,0.921,0.843,NA,0.772,0.821,NA,0.573,0.896,0.941,0.951,0.703,345,528,198,55.12,85.24,110.55,10.08,127.64,199,100,44,8.34,22.11,2.872628726,14.14654541,111,527.52,0.21,0.059952223,0.17037523,4,0.58867484,14.14654541,64,1.35157,14.146545,0.640702,0.352732386820252,0.0993838735601393,0.0809670506295205,0.14820519689258,3.20468739256314
"502","12-403",0.119364049597108,"female","adult","2012",494.41,-1.83,29.69,3.53,4.03,6.11,1.8,0.84,0.84,7.89,13,0,0,0,121,0,0,0,0,0,0,0,0,2,256.5,625,881.5,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,13,0,121,0,0,0,0.853,0.921,0.843,NA,0.772,0.821,NA,0.573,0.896,0.941,0.951,0.703,445,494,192,51.83,82.06,107.14,7.01,117.36,181,86,41,8.29,22.65,79.70890411,21.97494507,99,494.41,0.2,0.323476203,0.504411485,2,0.533128923,21.97494507,63,-0.76086,21.974945,0.941958,0.442745803357314,0.0438649080735412,0.13189448441247,0.082933653077538,2.89103086369944
"503","11-117",0.933552145515451,"male","adult","2011",515.27,1.41,-2.63,4.28,6.11,8.12,1.98,0.92,0.89,4.83,22,0,0,0,1,0,0,0,0,1,0,0,0,3,295,310,605,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,1,1,1,1,22,0,1,0,1,1,0.623,0.908,0.853,0.932,0.674,0.798,0.905,0.742,0.917,0.938,0.921,0.624,540,515,201,54.75,87.69,113.74,6.08,125.09,176.5,91,37,7.18,20.96,14.27307905,4.526489258,102.5,515.27,0.199,0.712566711,1.416556634,8,0.467869273,4.526489258,63,1.21586,4.526489,0.335113,0.599608157449461,0.0219966159052453,0.17223261198682,0.0484459880666132,3.06322082398773
"504","11-130",0.781647597097958,"male","adult","2011",509,-0.62,24.34,4.28,6.11,8.12,1.98,0.92,0.89,4.83,0,0,2,0,2,0,0,0,0,0,0,0,1,3,502.5,613.5,1116,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,1,1,1,1,0,2,2,0,0,0,0.623,0.908,0.853,0.932,0.674,0.798,0.905,0.742,0.917,0.938,0.921,0.624,377,509,198,53.55,83.36,108.37,4.05,129.4,180,88,40,7.86,22.22,0,12.72906494,100,509,0.196,0,0,1,0.862200178,12.72906494,63,0.46907,12.729065,0.665757,0.198856799037304,0.144304051343763,0.0404131568391496,0.250401123144805,3.15668937111572
"505","11-131",1.32402672247784,"male","adult","2011",505.07,0.72,-1.54,4.28,6.11,8.12,1.98,0.92,0.89,4.83,58,0,0,0,0,2,0,0,0,0,0,0,1,3,378.5,894,1272.5,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,1,1,1,58,0,2,0,0,0,0.623,0.908,0.853,0.932,0.674,0.798,0.905,0.742,0.917,0.938,0.921,0.624,384,505,200,54.71,88.64,110.76,4.54,122.63,180,91,39,7.72,21.67,0.405290102,7.057830811,102,505.07,0.202,0.019758641,0.062519587,3,0.764729626,7.057830811,61,0.55892,7.057831,0.437151,NA,NA,NA,NA,NA
"506","11-203",0.522182728278661,"male","adult","2011",570.09,1.94,43.48,4.28,6.11,8.12,1.98,0.92,0.89,4.83,24,0,41,0,1,0,0,0,0,5,2,0,2,6,912,1480,2392,1,0,1,0,1,0,0,0,0,1,1,0,1,1,1,1,1,1,1,1,24,41,1,0,7,7,0.623,0.908,0.853,0.932,0.674,0.798,0.905,0.742,0.917,0.938,0.921,0.624,255,570,206,53.21,90.04,116.6,4.76,135.23,186.6,89,42.3,7.42,22.67,0,61.82400513,102,570.09,0.179,0,0,1,0.773560105,61.82400513,63,1.08802,61.824005,2.644763,0.361505537060942,0.114138188735648,0.043752972348665,0.129084856308173,3.44616276339877
"507","13-001",1.41078326620629,"female","juvenile","2013",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,282,471,186,51.66,84.06,107.43,5.15,110.33,199.5,100,44,9.34,22.06,47.39907612,5.498504639,111.5,471.05,0.237,0.25755395,0.542728232,5,0.682456712,5.498504639,64,-1.11606,5.498505,-0.115053,0.422694094226941,0.00126078301260783,0.346317186463172,0.00278699402786994,2.26191127215851
"508","13-010",0.721740421486821,"female","juvenile","2013",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,306,487,189,52.24,83.75,108.46,10.01,116.92,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,61,-1.43103,27.552551,0.723608,NA,NA,NA,NA,NA
"509","13-011",0.354385265620838,"female","juvenile","2013",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,330,466,195,52.99,81.91,105.16,7.78,111.29,191,92,44,9.44,23.04,0,-25.97689819,103,465.95,0.221,0.132747426,0.301901266,4,0.57694183,-25.97689819,64,0.24492,-25.976898,-1.311986,0.708275794042217,0.0223416847504439,0.106924442690866,0.0276681791280331,2.42365114363429
"510","13-015",1.12685180685776,"male","juvenile","2013",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,373,524,198,52.53,87.66,112.35,7.95,123.62,204,105,44,8.4,21.57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,64,0.3474,30.087006,0.819988,0.511186518663369,0.030827629838385,0.0893771208374073,0.0542359233910393,2.77630221990578
"511","13-021",1.22372370593914,"female","juvenile","2013",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,388,475,190,52.96,82.88,109.15,8.4,120.1,199.5,101,43.5,9.16,21.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,65,0.03714,-12.900208,-0.814711,0.591279708552593,0.00156132539177702,0.294165269184063,0.00300699705082982,2.17028226649708
"512","13-027",4.06155964528196,"male","juvenile","2013",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,430,583,201,56.47,91.27,115.97,5.91,142.77,NA,NA,NA,NA,NA,40.41643428,22.51062012,115.5,583.32,0.198,0.462142623,1.02381609,7,0.699572119,22.51062012,70,3.79927,22.51062,0.531876,NA,NA,NA,NA,NA
"513","13-028",0.540071039493027,"male","juvenile","2013",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,430,518,200,54.55,88.92,114.93,6.75,129.28,192,95,42.5,8.21,22.14,53.40977479,-0.224182129,107,517.81,0.207,0.602202893,1.09451884,9,0.611768958,-0.224182129,65,1.59206,-0.224182,-0.332673,0.886812344259153,0.00469618554724938,0.0632547441058079,0.00536706919685643,1.7517043291698
"514","13-030",0.0737775793804475,"male","juvenile","2013",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,375,528,200,53.46,86.95,112.25,9.86,127.7,193.5,94,44,8.33,22.74,0.872564935,23.37179565,105.5,527.91,0.2,0.485346621,0.993337679,8,0.508746276,23.37179565,64,0.89566,23.371796,0.564625,0.204180357794816,0.0326761591821833,0.170043811610077,0.287513691128149,3.11213318064567
"515","13-039",1.19941048258382,"female","juvenile","2013",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,376,438,187,50.74,81.65,105.53,8.51,111.03,NA,NA,NA,NA,NA,26.9778481,-1.453430176,114,437.78,0.26,0.743545428,1.486788219,8,0.44713286,-1.453430176,60,-2.47408,-1.45343,-0.379418,NA,NA,NA,NA,NA
"516","13-040",2.49482859559244,"male","juvenile","2013",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,376,499,192,53.87,85.27,111.33,8.58,120.61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,62,-0.24373,16.542999,0.304942,NA,NA,NA,NA,NA
"517","13-057",0.733582680707817,"female","juvenile","2013",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,265,472,190,52.52,83.69,108.46,6.65,112.04,197,96,44.5,9.43,22.59,0.530312161,-2.212097168,108,471.77,0.229,0.145854467,0.355767272,5,0.627248566,-2.212097168,63,-0.68104,-2.212097,-0.408268,NA,NA,NA,NA,NA
"518","13-069",0.710741372627199,"female","juvenile","2013",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,381,487,195,52.64,83.14,108.3,8.23,122.84,NA,NA,NA,NA,NA,29.30984695,-1.853363037,105.5,487.43,0.216,0.67953913,1.213748219,4,0.450678326,-1.853363037,64,0.10851,-1.853363,-0.394627,NA,NA,NA,NA,NA
"519","13-075",0.0474700745528576,"male","juvenile","2013",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,378,548,197,53.83,88.49,112.44,9.01,135.17,201,106,42,7.66,20.9,39.30199845,89.03625488,117,548.45,0.213,0.725997899,1.474668658,11,0.303198599,89.03625488,56,-1.43277,89.036255,3.061683,0.217514876987299,0.139532818189893,0.1445954347633,0.141620037303491,2.91618869488609
"520","13-083",0.446421948289885,"female","juvenile","2013",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,313,434,190,52.58,82.07,105.63,6.51,109.25,199,94,46,10.6,23.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,64,-0.38398,-45.738953,-2.063488,0.651913539814728,0.00290072050154393,0.288902404790867,0.00191821839618228,1.97593151510776
"521","13-098",0.371632459332636,"male","juvenile","2013",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,438,501,199,54.38,88.1,113.86,7.76,122.07,179,89,39.5,7.88,22.07,29.42857143,-8.202087402,100,501.43,0.199,0.457991837,0.772320333,5,0.47686768,-8.202087402,64,1.15851,-8.202087,-0.636053,0.41806908768822,0.0885058254411664,0.0644545888124276,0.0885739592559787,3.24031017997162
"522","13-099",0.590631710407586,"male","juvenile","2013",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,340,546,198,53.85,87.28,113.44,9.84,128.62,NA,NA,NA,NA,NA,9.446693657,31.36682129,111,545.81,0.203,0.550890886,0.894747983,4,0.356458049,31.36682129,66,1.40676,31.366821,0.868656,NA,NA,NA,NA,NA
"523","13-103",0.255171964409022,"male","juvenile","2013",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,412,562,203,53.88,87.67,116.13,9.05,140.23,213,101,50.5,8.99,23.71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,65,1.61383,43.543884,1.33172,NA,NA,NA,NA,NA
"524","13-108",0.0771987089574262,"female","juvenile","2013",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,345,467,191,49.25,82.83,106.72,9.9,119.06,195.5,96,44,9.42,22.51,32.01261733,16.03900146,107.5,467.27,0.23,0.472659414,0.767925284,5,0.607340963,16.03900146,63,-1.855,16.039001,0.285776,0.0674121405750799,0.0450479233226837,0.0384451544195953,0.21395101171459,3.0107508024734
"525","13-109",0.481200775508562,"female","juvenile","2013",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,373,494,191,51.87,85.5,110.69,9.01,119.61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,65,-0.29162,12.891022,0.166066,0.135395767264255,0.0969516536146528,0.0233641835479904,0.389424632709857,2.93780948564505
"526","13-111",3.86750929447431,"male","juvenile","2013",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,429,535,203,53.78,90.08,111.75,9.52,126.57,195.5,99,42.5,7.95,21.74,36.9992345,17.14520264,110.5,534.85,0.207,0.734286239,1.511944595,7,0.490547503,17.14520264,65,1.57506,17.145203,0.327842,0.181094122434742,0.114470088948317,0.0357537352479507,0.227951863263764,3.14549280188592
"527","13-113",0.145912911299065,"male","juvenile","2013",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,429,476,197,54.25,85.27,110.3,6.89,112.4,NA,NA,NA,NA,NA,26.48108076,-18.22579956,99,476.18,0.208,0.764299991,1.570542579,7,0.285848499,-18.22579956,62,0.37283,-18.2258,-1.01723,NA,NA,NA,NA,NA
"528","13-115",0.331491035107507,"male","juvenile","2013",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,343,511,199,55.37,87.32,112.03,7.74,130.14,186.5,88,44,8.61,23.59,57.5970592,-0.644622803,98.5,511.12,0.193,0.628151173,1.269028018,5,0.374440573,-0.644622803,63,1.26855,-0.644623,-0.348661,0.191998671978752,0.0812749003984064,0.0428618857901726,0.237217795484728,3.32053339880634
"529","13-122",1.02807938491749,"female","juvenile","2013",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,318,443,192,51.53,81.38,105.48,5.93,110.37,188.5,87,45,10.15,23.87,0,-21.65490723,98.5,443.22,0.222,0,0,1,0.61585058,-21.65490723,62,-1.15097,-21.654907,-1.147631,0.65100036758914,0.00556634983983616,0.202751667279315,0.00703670640130232,2.56037693856626
"530","13-123",0.115127413560525,"female","juvenile","2013",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,336,442,188,51.76,83.21,108.48,4.67,102.02,193,98,41.5,9.38,21.5,27.01018923,-27.53027344,110,442.41,0.249,0.761461482,1.633402199,10,0.397856123,-27.53027344,64,-0.8896,-27.530273,-1.371057,0.193137027591004,0.125280160754309,0.0700208671458382,0.220496174356596,3.26243153004512
"531","13-128",0.167854647091971,"female","juvenile","2013",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,332,428,190,50.71,79.54,104.62,6.21,111.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60,-2.20417,-16.464172,-0.95024,NA,NA,NA,NA,NA
"532","13-134",0.781650861610296,"female","juvenile","2013",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,318,465,191,52.54,83.54,108.11,4.39,111.4,173,89,37,7.96,21.39,66.71031954,-21.45318604,99,465.11,0.213,0.502524503,0.936467876,4,0.608153023,-21.45318604,65,-0.03185,-21.453186,-1.13996,0.363896848137536,0.0541396471120495,0.0944050671090333,0.0713316241894134,2.93347619654952
"533","13-139",0.423446586870006,"male","juvenile","2013",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,308,529,198,56.22,87.01,114.13,6.17,130.7,NA,NA,NA,NA,NA,14.28835376,7.141479492,117,528.78,0.221,0.768273175,1.633161548,8,0.288137584,7.141479492,64,1.77805,7.141479,-0.052575,NA,NA,NA,NA,NA
"534","13-142",0.371298411492859,"male","juvenile","2013",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,297,484,195,54.92,87.49,110.69,5.96,117.2,191,94,42.5,8.78,22.25,6.262904336,-27.64065552,106,484.08,0.219,0.476225843,0.895518565,7,0.507378582,-27.64065552,65,1.26628,-27.640656,-1.375254,0.219927674153026,0.159307194518462,0.0541492196421774,0.180814617434336,3.26271010306747
"535","13-146",2.99371933439037,"female","juvenile","2013",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,284,452,184,52.12,80.85,105.1,8.62,110.65,NA,NA,NA,NA,NA,1.007896257,-2.778259277,102,451.98,0.226,0.577250813,1.060388325,6,0.388367819,-2.778259277,62,-1.67299,-2.778259,-0.429798,NA,NA,NA,NA,NA
"536","13-147",0.0838967171131324,"male","juvenile","2013",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,75,484,197,54.82,87.23,109.55,6.68,126.91,168.5,87,35,7.23,20.77,0.348197237,-20.13464355,98.5,483.86,0.204,0.162090228,0.300122174,2,0.561010024,-20.13464355,63,0.86761,-20.134644,-1.089819,0.21773731457312,0.0132425033424588,0.572674603679888,0.0247660278856561,2.12691684184163
"537","13-154",0.465083889314108,"female","juvenile","2013",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,259,428,184,50.6,83.84,107.66,8.68,110.11,179,90,39.5,9.24,22.07,0,-10.51141357,100,427.52,0.234,0,0,1,0.61585058,-10.51141357,61,-2.5361,-10.511414,-0.723871,NA,NA,NA,NA,NA
"538","13-160",0.545991223236655,"female","juvenile","2013",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,349,471,191,52.42,83.37,108.24,6.23,109.08,201.5,100,45,9.55,22.33,39.89588999,-3.959442139,111.5,471.09,0.237,0.482001491,0.68610918,3,0.599021675,-3.959442139,63,-0.62596,-3.959442,-0.474716,NA,NA,NA,NA,NA
