id,Sex,Age,Latitude,Longitude,CoordPrec,CollYear,CollMonth,CollDay,WeightNE,Wing,Head,TarsMT,PC1,BC-index,Standardized BC-index,avg,,,,,,,,,,,,,
LM-16-304,F,A ,65.58273,-16.76734,e,2016,10,4,471,191,,,-0.34339,-9.785675,-0.289405,,,,,,,,,,,,,,
LM-16-347,F,A ,65.96193,-16.93331,e,2016,10,4,449,185,,63,-0.96734,-19.293701,-0.679421,,,,,,,,,,,,,,
LM-16-363,F,A ,65.87016,-16.7034,e,2016,10,3,490,184,53.03,63,-1.04638,23.338196,1.069324,,,,,,,,,,,,,,
LM-16-366,F,A ,65.87018,-16.70342,e,2016,10,3,468,194,51.26,63,-0.79417,-3.339691,-0.024993,,,,,,,,,,,,,,
LM-16-010,M,A ,65.99273,-17.2817,e,2016,9,30,471,200,51.97,64,0.31798,-22.342773,-0.804493,,,,,,,,,,,,,,
LM-16-023,M,A ,65.7491,-16.95231,e,2016,10,1,502,201,52.63,59,-0.70125,28.549713,1.283099,,,,,,,,,,,,,,
LM-16-028,M,A ,66.02279,-17.14981,e,2016,10,2,514,202,53.17,62,0.42333,18.765472,0.881753,,,,,,,,,,,,,,
LM-16-031,M,A ,65.75498,-16.95246,e,2016,10,1,526,201,53.2,63,0.61491,26.902710,1.215539,,,,,,,,,,,,,,
LM-16-047,M,A ,66.04756,-17.30561,e,2016,9,30,536,199,52.95,63,0.33029,42.178589,1.842150,,,,,,,,,,,,,,
LM-16-083,M,A ,65.75715,-16.72214,e,2016,10,1,558,201,55.16,64,1.64861,39.359802,1.726525,,,,,,,,,,,,,,
LM-16-133,M,A ,65.80091,-16.79226,e,2016,9,30,541,204,52.7,64,0.97639,34.537384,1.528711,,,,,,,,,,,,,,
LM-16-140,M,A ,65.75782,-16.70495,e,2016,10,1,504,200,53.35,63,0.57922,5.624359,0.342709,,,,,,,,,,,,,,
LM-16-148,M,A ,65.7495,-16.73694,e,2016,10,2,502,205,52.64,64,1.04697,-5.790527,-0.125526,,,,,,,,,,,,,,
LM-16-161,M,A ,65.96228,-16.98537,e,2016,9,30,531,204,54.6,63,1.43924,15.877380,0.763284,,,,,,,,,,,,,,
LM-16-165,M,A ,65.95134,-16.86144,e,2016,10,1,540,204,53.56,65,1.58361,21.899536,1.010311,,,,,,,,,,,,,,
LM-16-191,M,A ,65.95579,-16.98794,e,2016,9,30,483,203,53.09,62,0.48616,-13.872162,-0.457032,,,,,,,,,,,,,,
LM-16-211,M,A ,65.80036,-16.73549,e,2016,10,3,516,201,54.22,63,1.01037,9.568756,0.504507,,,,,,,,,,,,,,
LM-16-216,M,A ,65.97504,-16.99066,e,2016,10,4,530,205,52.96,63,0.89725,25.511139,1.158457,,,,,,,,,,,,,,
LM-16-235,M,A ,66.02949,-17.16172,e,2016,10,1,527,200,55.25,65,1.86345,3.346252,0.249262,,,,,,,,,,,,,,
LM-16-250,M,A ,65.75498,-16.95246,e,2016,10,1,514,201,52.5,64,0.61731,14.586243,0.710322,,,,,,,,,,,,,,
LM-16-251,M,A ,66.02195,-17.15234,e,2016,10,2,526,207,56.06,65,2.83442,-16.090881,-0.548043,,,,,,,,,,,,,,
LM-16-260,M,A ,66.0576,-17.27793,e,2016,10,3,529,204,55.42,63,1.75716,7.706116,0.428102,,,,,,,,,,,,,,
LM-16-284,M,A ,65.63284,-17.17529,e,2016,10,3,517,207,54,64,1.76195,-4.326599,-0.065476,,,,,,,,,,,,,,
LM-16-286,M,A ,65.62527,-17.1756,e,2016,10,3,499,199,52.07,63,-0.01089,12.260651,0.614927,,,,,,,,,,,,,,
LM-16-302,M,A ,65.58273,-16.76735,e,2016,10,4,504,200,54.67,67,2.18617,-25.247925,-0.923661,,,,,,,,,,,,,,
LM-16-324,M,A ,66.0617,-17.27394,e,2016,10,3,545,205,54.09,64,1.60915,27.104553,1.223819,,,,,,,,,,,,,,
LM-16-325,M,A ,66.0617,-17.27394,e,2016,10,3,494,202,54.52,64,1.49432,-22.230133,-0.799872,,,,,,,,,,,,,,
LM-16-330,M,A ,66.00245,-17.33709,e,2016,10,3,481,196,52.94,62,-0.22892,-1.624115,0.045379,,,,,,,,,,,,,,
LM-16-373,M,A ,66.04711,-16.96052,e,2016,10,3,514,203,53.46,64,1.17720,4.305664,0.288616,,,,,,,,,,,,,,
LM-16-007,F,J,66.00684,-17.27109,e,2016,9,30,425,188,,60,-1.50718,-32.671753,-1.228184,,,,,,,,,,,,,,
LM-16-013,F,J,65.99056,-17.28879,e,2016,9,30,515,,53.08,64,0.24711,23.030670,1.056709,,,,,,,,,,,,,,
LM-16-016,F,J,65.99183,-17.26913,e,2016,9,30,460,191,52.73,63,-0.50577,-17.378693,-0.600868,,,,,,,,,,,,,,
LM-16-017,F,J,65.99183,-17.26913,e,2016,9,30,415,187,48.48,62,-2.80271,-18.044525,-0.628180,,,,,,,,,,,,,,
LM-16-018,F,J,65.99728,-17.26932,e,2016,9,30,394,193,49.6,61,-2.07919,-52.536133,-2.043014,,,,,,,,,,,,,,
LM-16-020,F,J,66.03237,-17.16527,e,2016,10,1,444,189,,64,-0.31816,-36.974609,-1.404686,,,,,,,,,,,,,,
LM-16-022,F,J,66.03096,-17.14769,e,2016,10,1,396,183,49.6,63,-2.47007,-43.021057,-1.652709,,,,,,,,,,,,,,
LM-16-024,F,J,66.01974,-17.14818,e,2016,10,2,469,199,52.76,64,0.53042,-28.379883,-1.052133,,,,,,,,,,,,,,
LM-16-033,F,J,66.02714,-17.16681,e,2016,10,2,499,193,50.49,62,-1.46034,40.420624,1.770039,,,,,,,,,,,,,,
LM-16-034,F,J,66.02714,-17.16681,e,2016,10,2,496,190,51.04,64,-0.98105,27.492157,1.239718,,,,,,,,,,,,,,
LM-16-037,F,J,66.0209,-17.14471,e,2016,10,2,445,191,52.13,64,-0.46461,-33.346527,-1.255863,,,,,,,,,,,,,,
LM-16-039,F,J,66.0198,-17.14764,e,2016,10,2,405,188,51.32,61,-1.88157,-46.096130,-1.778847,,,,,,,,,,,,,,
LM-16-041,F,J,66.04351,-17.29405,e,2016,9,30,457,190,51.69,63,-1.00284,-10.955719,-0.337400,,,,,,,,,,,,,,
LM-16-045,F,J,66.04683,-17.30319,e,2016,9,30,459,186,50.58,64,-1.53478,1.343323,0.167102,,,,,,,,,,,,,,
LM-16-050,F,J,66.0075,-17.26348,e,2016,9,30,438,182,,62,-1.52267,-19.671509,-0.694919,,,,,,,,,,,,,,
LM-16-051,F,J,66.0075,-17.26348,e,2016,9,30,427,178,50.11,64,-2.46778,-12.205505,-0.388666,,,,,,,,,,,,,,
LM-16-059,F,J,65.99341,-17.28521,e,2016,9,30,413,192,51.71,64,-0.53360,-64.289490,-2.525132,,,,,,,,,,,,,,
LM-16-061,F,J,65.99167,-17.28798,e,2016,9,30,409,193,,64,0.05723,-79.289490,-3.140427,,,,,,,,,,,,,,
LM-16-068,F,J,65.99352,-17.27094,e,2016,9,30,432,186,51.72,64,-1.09280,-34.002319,-1.282763,,,,,,,,,,,,,,
LM-16-072,F,J,65.87838,-17.00962,e,2016,9,30,443,186,50.15,61,-2.52288,4.912354,0.313503,,,,,,,,,,,,,,
LM-16-078,F,J,65.74318,-16.73563,e,2016,10,1,438,188,51.44,63,-1.28746,-24.449860,-0.890925,,,,,,,,,,,,,,
LM-16-079,F,J,65.74318,-16.73563,e,2016,10,1,473,186,52.17,65,-0.64454,-1.499512,0.050490,,,,,,,,,,,,,,
LM-16-080,F,J,65.74318,-16.73563,e,2016,10,1,444,191,50.95,60,-2.01727,-4.366150,-0.067098,,,,,,,,,,,,,,
LM-16-081,F,J,65.75044,-16.7512,e,2016,10,1,482,191,52.37,64,-0.37156,2.000214,0.194048,,,,,,,,,,,,,,
LM-16-082,F,J,65.75044,-16.7512,e,2016,10,1,440,182,50.14,64,-2.08076,-6.415771,-0.151173,,,,,,,,,,,,,,
LM-16-085,F,J,65.75715,-16.72214,e,2016,10,1,473,187,52.25,61,-1.61484,16.684845,0.796406,,,,,,,,,,,,,,
LM-16-088,F,J,65.75434,-16.71159,e,2016,10,2,399,183,51.88,63,-1.58609,-57.442291,-2.244263,,,,,,,,,,,,,,
LM-16-089,F,J,65.75434,-16.71159,e,2016,10,2,460,189,53.01,65,-0.03732,-26.947174,-0.993364,,,,,,,,,,,,,,
LM-16-090,F,J,65.75434,-16.71159,e,2016,10,2,472,190,53.08,65,0.08366,-17.181854,-0.592794,,,,,,,,,,,,,,
LM-16-091,F,J,65.75434,-16.71159,e,2016,10,2,480,195,50.67,60,-1.75045,27.132813,1.224978,,,,,,,,,,,,,,
LM-16-092,F,J,65.75434,-16.71159,e,2016,10,2,448,191,52.02,63,-0.78105,-23.933960,-0.869763,,,,,,,,,,,,,,
LM-16-094,F,J,65.73521,-16.72136,e,2016,10,2,454,192,51.03,66,-0.24965,-28.172211,-1.043614,,,,,,,,,,,,,,
LM-16-096,F,J,65.73521,-16.72136,e,2016,10,2,489,190,50.82,63,-1.34014,27.711212,1.248704,,,,,,,,,,,,,,
LM-16-097,F,J,65.73521,-16.72136,e,2016,10,2,379,185,,62,-1.24113,-84.127655,-3.338887,,,,,,,,,,,,,,
LM-16-098,F,J,65.73521,-16.72136,e,2016,10,2,483,187,52.39,62,-1.28677,20.816864,0.965900,,,,,,,,,,,,,,
LM-16-099,F,J,65.73522,-16.72135,e,2016,10,3,464,189,52.06,,-0.89236,-5.506714,-0.113884,,,,,,,,,,,,,,
LM-16-102,F,J,65.73583,-16.73726,e,2016,10,1,487,192,51.1,66,-0.22251,3.901794,0.272050,,,,,,,,,,,,,,
LM-16-103,F,J,65.73583,-16.73718,e,2016,10,1,469,190,,58,-1.86707,18.152924,0.856626,,,,,,,,,,,,,,
LM-16-104,F,J,65.74889,-16.74517,e,2016,10,1,449,184,,62,-1.33497,-12.288971,-0.392090,,,,,,,,,,,,,,
LM-16-108,F,J,65.74889,-16.74517,e,2016,10,1,499,191,51.12,66,-0.30861,18.260254,0.861029,,,,,,,,,,,,,,
LM-16-111,F,J,65.79568,-16.80385,e,2016,9,30,461,185,52.08,64,-1.04707,-5.478516,-0.112727,,,,,,,,,,,,,,
LM-16-112,F,J,65.79568,-16.80385,e,2016,9,30,422,190,51.12,60,-2.04521,-25.464783,-0.932557,,,,,,,,,,,,,,
LM-16-113,F,J,65.79661,-16.79352,e,2016,9,30,460,191,52.38,63,-0.64147,-14.778900,-0.494226,,,,,,,,,,,,,,
LM-16-119,F,J,65.86506,-16.78157,e,2016,9,30,513,197,52.67,65,0.58163,14.297760,0.698489,,,,,,,,,,,,,,
LM-16-121,F,J,65.75119,-16.73362,e,2016,10,1,461,187,50.88,63,-1.59842,4.826538,0.309982,,,,,,,,,,,,,,
LM-16-122,F,J,65.75119,-16.73362,e,2016,10,1,456,193,,61,-0.76415,-16.071381,-0.547243,,,,,,,,,,,,,,
LM-16-125,F,J,65.7369,-16.69458,e,2016,10,2,467,189,,63,-0.59195,-8.308594,-0.228816,,,,,,,,,,,,,,
LM-16-126,F,J,65.74889,-16.74517,e,2016,10,1,482,192,52.5,64,-0.22731,-0.915314,0.074454,,,,,,,,,,,,,,
LM-16-129,F,J,65.7369,-16.69458,e,2016,10,2,498,182,52.71,61,-1.90573,47.322113,2.053136,,,,,,,,,,,,,,
LM-16-130,F,J,65.7369,-16.69458,e,2016,10,2,456,184,50.12,63,-2.17462,11.433105,0.580981,,,,,,,,,,,,,,
LM-16-131,F,J,65.80091,-16.79226,e,2016,9,30,455,193,51.88,63,-0.64763,-19.369476,-0.682529,,,,,,,,,,,,,,
LM-16-132,F,J,65.80091,-16.79226,e,2016,9,30,476,193,,65,0.33102,-17.105530,-0.589663,,,,,,,,,,,,,,
LM-16-135,F,J,65.80245,-16.78784,e,2016,9,30,487,192,52.88,61,-0.90136,17.677643,0.837130,,,,,,,,,,,,,,
LM-16-136,F,J,65.74469,-16.73053,e,2016,10,1,497,180,51.43,60,-2.86348,65.273132,2.789480,,,,,,,,,,,,,,
LM-16-137,F,J,65.74395,-16.72819,e,2016,10,1,507,193,52.66,66,0.47616,10.501709,0.542776,,,,,,,,,,,,,,
LM-16-138,F,J,65.74395,-16.72819,e,2016,10,1,462,185,51.87,66,-0.58090,-13.732727,-0.451312,,,,,,,,,,,,,,
LM-16-139,F,J,65.74413,-16.73281,e,2016,10,1,449,190,51,61,-1.81794,-3.279175,-0.022511,,,,,,,,,,,,,,
LM-16-143,F,J,65.74479,-16.731,e,2016,10,2,458,189,50.77,62,-1.72717,4.551666,0.298707,,,,,,,,,,,,,,
LM-16-145,F,J,65.7517,-16.69292,e,2016,10,2,448,186,51.76,62,-1.62487,-7.670776,-0.202653,,,,,,,,,,,,,,
LM-16-147,F,J,65.75399,-16.72919,e,2016,10,2,456,185,51.69,64,-1.19827,-7.868195,-0.210751,,,,,,,,,,,,,,
LM-16-150,F,J,65.74967,-16.73666,e,2016,10,2,453,185,51.66,64,-1.20991,-10.452759,-0.316769,,,,,,,,,,,,,,
LM-16-151,F,J,65.58113,-16.75468,e,2016,10,4,468,192,50.62,64,-0.95620,-0.869537,0.076331,,,,,,,,,,,,,,
LM-16-152,F,J,65.74967,-16.73666,e,2016,10,2,465,189,53.72,64,-0.03584,-21.485870,-0.769343,,,,,,,,,,,,,,
LM-16-153,F,J,65.736,-16.70941,e,2016,10,2,495,187,51.64,63,-1.30376,32.776123,1.456464,,,,,,,,,,,,,,
LM-16-158,F,J,65.57989,-16.76192,e,2016,10,4,487,188,52.22,62,-1.25884,24.365479,1.111463,,,,,,,,,,,,,,
LM-16-159,F,J,65.57989,-16.76192,e,2016,10,4,449,189,52.15,63,-0.91834,-20.363312,-0.723296,,,,,,,,,,,,,,
LM-16-160,F,J,65.58113,-16.75468,e,2016,10,4,461,187,51.18,62,-1.75590,7.588440,0.423275,,,,,,,,,,,,,,
LM-16-164,F,J,65.954,-16.99134,e,2016,9,30,418,187,52.1,63,-1.12541,-47.760193,-1.847106,,,,,,,,,,,,,,
LM-16-170,F,J,65.94053,-16.87482,e,2016,10,1,463,190,51.57,59,-2.14453,17.380096,0.824925,,,,,,,,,,,,,,
LM-16-172,F,J,65.79619,-16.79696,e,2016,10,2,492,192,52.03,63,-0.68332,17.752197,0.840188,,,,,,,,,,,,,,
LM-16-177,F,J,65.81273,-16.7925,e,2016,10,2,460,186,52.57,66,-0.21566,-23.251038,-0.841750,,,,,,,,,,,,,,
LM-16-178,F,J,65.81273,-16.7925,e,2016,10,2,460,192,50.61,62,-1.50766,2.417694,0.211173,,,,,,,,,,,,,,
LM-16-179,F,J,65.81273,-16.7925,e,2016,10,2,461,188,48.44,64,-2.17679,15.935211,0.765656,,,,,,,,,,,,,,
LM-16-180,F,J,65.87676,-16.84502,e,2016,10,2,452,189,50.36,66,-0.79096,-19.511902,-0.688372,,,,,,,,,,,,,,
LM-16-181,F,J,65.91265,-16.76919,e,2016,10,2,448,189,50.8,64,-1.16795,-16.995850,-0.585164,,,,,,,,,,,,,,
LM-16-182,F,J,65.91265,-16.76919,e,2016,10,2,448,188,50.9,61,-2.04440,0.089630,0.115676,,,,,,,,,,,,,,
LM-16-183,F,J,65.91356,-16.76916,e,2016,10,2,475,183,50.73,64,-1.75817,22.292419,1.026427,,,,,,,,,,,,,,
LM-16-189,F,J,65.80299,-16.76185,e,2016,10,3,436,188,52.32,63,-0.94627,-32.841919,-1.235164,,,,,,,,,,,,,,
LM-16-190,F,J,65.80263,-16.73367,e,2016,10,3,467,188,51.1,64,-1.14548,1.638763,0.179221,,,,,,,,,,,,,,
LM-16-195,F,J,65.94341,-16.98923,e,2016,9,30,444,192,,64,-0.03662,-42.780762,-1.642852,,,,,,,,,,,,,,
LM-16-199,F,J,65.96699,-16.97961,e,2016,9,30,452,192,51.58,64,-0.58400,-23.592682,-0.855764,,,,,,,,,,,,,,
LM-16-201,F,J,65.94572,-16.88718,e,2016,10,1,494,194,51.52,65,-0.14578,9.644653,0.507620,,,,,,,,,,,,,,
LM-16-202,F,J,65.94572,-16.89,e,2016,10,1,449,189,50.81,61,-1.98545,0.637146,0.138135,,,,,,,,,,,,,,
LM-16-206,F,J,65.83622,-16.78794,e,2016,10,2,462,188,,61,-1.23338,-1.277771,0.059586,,,,,,,,,,,,,,
LM-16-207,F,J,65.83685,-16.7877,e,2016,10,2,515,197,53.09,64,0.47067,18.698029,0.878986,,,,,,,,,,,,,,
LM-16-208,F,J,65.83685,-16.7877,e,2016,10,2,478,194,51.89,64,-0.27612,-3.959381,-0.050413,,,,,,,,,,,,,,
LM-16-209,F,J,65.83788,-16.78645,e,2016,10,2,442,184,48.94,59,-3.72728,27.263428,1.230336,,,,,,,,,,,,,,
LM-16-210,F,J,65.87769,-16.84501,e,2016,10,2,436,188,50.9,61,-2.04440,-11.480377,-0.358921,,,,,,,,,,,,,,
LM-16-214,F,J,65.96931,-16.98017,e,2016,10,4,474,190,51.38,60,-1.94440,24.981659,1.136738,,,,,,,,,,,,,,
LM-16-215,F,J,65.97634,-16.98077,e,2016,10,4,468,190,52.22,66,0.02403,-19.646118,-0.693877,,,,,,,,,,,,,,
LM-16-217,F,J,65.96599,-16.9859,e,2016,10,4,472,191,52.11,64,-0.47236,-6.116241,-0.138886,,,,,,,,,,,,,,
LM-16-234,F,J,66.02879,-17.1628,e,2016,10,1,412,183,50.9,64,-1.69226,-42.134918,-1.616360,,,,,,,,,,,,,,
LM-16-237,F,J,66.0274,-17.17066,e,2016,10,1,483,189,51.39,63,-1.21300,18.907104,0.887562,,,,,,,,,,,,,,
LM-16-238,F,J,66.0274,-17.17066,e,2016,10,1,497,194,50.22,63,-1.19738,32.984558,1.465014,,,,,,,,,,,,,,
LM-16-240,F,J,66.0274,-17.17066,e,2016,10,1,477,187,,,-0.71877,3.879211,0.271123,,,,,,,,,,,,,,
LM-16-246,F,J,66.02848,-17.17665,e,2016,10,1,468,186,,61,-1.42108,8.089661,0.443835,,,,,,,,,,,,,,
LM-16-247,F,J,66.02746,-17.18087,e,2016,10,1,464,187,51.95,63,-1.18357,-0.013123,0.111461,,,,,,,,,,,,,,
LM-16-249,F,J,66.05476,-17.27555,e,2016,10,1,463,190,,63,-0.49811,-14.507294,-0.483084,,,,,,,,,,,,,,
LM-16-254,F,J,66.02842,-17.17039,e,2016,10,2,474,196,51.53,62,-0.77559,1.540222,0.175179,,,,,,,,,,,,,,
LM-16-255,F,J,66.02842,-17.17039,e,2016,10,2,513,191,53.94,65,0.51094,16.037628,0.769857,,,,,,,,,,,,,,
LM-16-261,F,J,65.63503,-16.65868,e,2016,10,2,452,190,51.34,64,-0.86474,-18.701965,-0.655148,,,,,,,,,,,,,,
LM-16-262,F,J,65.63503,-16.65868,e,2016,10,2,426,189,50.48,60,-2.38719,-14.827301,-0.496211,,,,,,,,,,,,,,
LM-16-263,F,J,65.63526,-16.65585,e,2016,10,2,454,197,51.03,61,-1.14939,-10.655609,-0.325090,,,,,,,,,,,,,,
LM-16-265,F,J,66.01507,-17.33158,e,2016,10,3,405,175,49.01,62,-3.72338,-10.452179,-0.316745,,,,,,,,,,,,,,
LM-16-266,F,J,66.01507,-17.33158,e,2016,10,3,364,172,,60,-3.00871,-64.762299,-2.544527,,,,,,,,,,,,,,
LM-16-267,F,J,66.01507,-17.33158,e,2016,10,3,382,174,48.18,63,-3.86523,-30.663147,-1.145792,,,,,,,,,,,,,,
LM-16-269,F,J,65.99987,-17.31646,e,2016,10,3,473,193,48.92,62,-2.06904,25.917145,1.175112,,,,,,,,,,,,,,
LM-16-271,F,J,65.7369,-16.69458,e,2016,10,2,460,189,51.74,63,-1.07730,-6.672668,-0.161711,,,,,,,,,,,,,,
LM-16-275,F,J,65.74361,-16.73568,e,2016,10,2,472,184,52.67,63,-1.18596,7.633148,0.425109,,,,,,,,,,,,,,
LM-16-277,F,J,65.74361,-16.73568,e,2016,10,2,474,187,52.82,60,-1.66764,18.928070,0.888422,,,,,,,,,,,,,,
LM-16-278,F,J,65.74361,-16.73568,e,2016,10,2,480,191,51.88,62,-1.10912,14.764008,0.717614,,,,,,,,,,,,,,
LM-16-279,F,J,65.74361,-16.73568,e,2016,10,2,449,186,50.26,64,-1.65885,-6.152283,-0.140365,,,,,,,,,,,,,,
LM-16-281,F,J,65.74361,-16.73568,e,2016,10,2,485,193,51.35,64,-0.57933,9.306763,0.493760,,,,,,,,,,,,,,
LM-16-289,F,J,65.7433,-16.71056,e,2016,10,4,417,189,51.17,62,-1.57208,-40.143829,-1.534686,,,,,,,,,,,,,,
LM-16-290,F,J,65.7433,-16.71056,e,2016,10,4,438,189,48.8,61,-2.76475,4.139679,0.281808,,,,,,,,,,,,,,
LM-16-291,F,J,65.7433,-16.71056,e,2016,10,4,455,194,51.16,62,-1.10673,-11.112274,-0.343822,,,,,,,,,,,,,,
LM-16-292,F,J,65.7433,-16.71056,e,2016,10,4,461,194,51.1,64,-0.58241,-14.593567,-0.486623,,,,,,,,,,,,,,
LM-16-294,F,J,65.7433,-16.71056,e,2016,10,4,414,183,49.21,62,-2.89507,-17.494690,-0.605626,,,,,,,,,,,,,,
LM-16-295,F,J,65.7433,-16.71056,e,2016,10,4,484,187,51.36,62,-1.68611,29.316010,1.314532,,,,,,,,,,,,,,
LM-16-297,F,J,65.58101,-16.76212,e,2016,10,4,456,191,51.2,63,-1.09897,-10.292725,-0.310204,,,,,,,,,,,,,,
LM-16-307,F,J,65.58273,-16.76734,e,2016,10,4,436,186,52.72,63,-0.97888,-32.369965,-1.215805,,,,,,,,,,,,,,
LM-16-313,F,J,66.00898,-17.26872,e,2016,10,4,453,195,51.79,63,-0.49483,-24.220673,-0.881524,,,,,,,,,,,,,,
LM-16-314,F,J,66.00898,-17.26872,e,2016,10,4,498,194,52.19,67,0.66157,-1.941620,0.032355,,,,,,,,,,,,,,
LM-16-321,F,J,66.0619,-17.27893,e,2016,10,3,465,189,52.75,64,-0.41192,-14.527557,-0.483916,,,,,,,,,,,,,,
LM-16-322,F,J,66.06548,-17.28105,e,2016,10,3,385,189,51.3,63,-1.24789,-78.326630,-3.100931,,,,,,,,,,,,,,
LM-16-323,F,J,66.0617,-17.27394,e,2016,10,3,474,183,50.09,64,-2.00630,25.801178,1.170355,,,,,,,,,,,,,,
LM-16-327,F,J,66.05504,-17.27745,e,2016,10,3,453,198,50.88,64,-0.29232,-28.705383,-1.065485,,,,,,,,,,,,,,
LM-16-328,F,J,66.05504,-17.27745,e,2016,10,3,481,193,53.52,65,0.53579,-16.154022,-0.550633,,,,,,,,,,,,,,
LM-16-329,F,J,66.05504,-17.27745,e,2016,10,3,462,192,52.11,61,-1.19989,-2.256805,0.019426,,,,,,,,,,,,,,
LM-16-335,F,J,66.0507,-17.30954,e,2016,10,4,466,193,52.2,65,0.02402,-21.675934,-0.777139,,,,,,,,,,,,,,
LM-16-336,F,J,66.0507,-17.30954,e,2016,10,4,431,185,,62,-1.24113,-31.697662,-1.188227,,,,,,,,,,,,,,
LM-16-341,F,J,65.92316,-16.96824,e,2016,10,4,449,190,48.87,,-2.03530,1.033264,0.154384,,,,,,,,,,,,,,
LM-16-342,F,J,65.92316,-16.96824,e,2016,10,4,483,193,50.81,65,-0.51490,5.908081,0.354347,,,,,,,,,,,,,,
LM-16-345,F,J,65.98945,-16.7771,e,2016,10,4,462,191,50.97,63,-1.18814,-2.154572,0.023620,,,,,,,,,,,,,,
LM-16-346,F,J,65.98945,-16.7771,e,2016,10,4,488,195,52.06,66,0.43122,-7.537506,-0.197186,,,,,,,,,,,,,,
LM-16-351,F,J,65.58091,-16.76504,e,2016,10,4,465,192,52.86,64,-0.08773,-20.900238,-0.745321,,,,,,,,,,,,,,
LM-16-353,F,J,65.58189,-16.76111,e,2016,10,4,458,192,,62,-0.58421,-17.808685,-0.618506,,,,,,,,,,,,,,
LM-16-354,F,J,65.58189,-16.76111,e,2016,10,4,463,186,50.87,61,-2.24373,19.642456,0.917726,,,,,,,,,,,,,,
LM-16-365,F,J,65.87016,-16.7034,e,2016,10,3,460,192,51.66,63,-0.82678,-11.157745,-0.345687,,,,,,,,,,,,,,
LM-16-370,F,J,65.87018,-16.70342,e,2016,10,3,450,186,50.95,60,-2.48650,10.897430,0.559008,,,,,,,,,,,,,,
LM-16-371,F,J,65.8008,-16.73416,e,2016,10,3,472,190,51.37,61,-1.67449,16.810760,0.801571,,,,,,,,,,,,,,
LM-16-008,M,J,66.00684,-17.27109,e,2016,9,30,461,194,52.2,65,0.11786,-28.464661,-1.055611,,,,,,,,,,,,,,
LM-16-009,M,J,66.00072,-17.27498,e,2016,9,30,471,201,55.18,60,0.56120,-27.056305,-0.997840,,,,,,,,,,,,,,
LM-16-011,M,J,65.99273,-17.2817,e,2016,9,30,499,196,53.6,63,0.30076,6.050812,0.360202,,,,,,,,,,,,,,
LM-16-012,M,J,65.99273,-17.2817,e,2016,9,30,410,185,51.53,60,-2.35548,-31.531830,-1.181425,,,,,,,,,,,,,,
LM-16-015,M,J,65.98952,-17.26544,e,2016,9,30,472,192,,63,-0.31041,-8.924744,-0.254090,,,,,,,,,,,,,,
LM-16-019,M,J,66.03083,-17.16974,e,2016,10,1,509,193,52.64,63,-0.35297,28.750122,1.291319,,,,,,,,,,,,,,
LM-16-021,M,J,66.03237,-17.16527,e,2016,10,1,458,192,50.59,64,-0.96783,-10.854095,-0.333232,,,,,,,,,,,,,,
LM-16-025,M,J,66.01974,-17.14818,e,2016,10,2,518,197,53.98,64,0.81573,15.380829,0.742916,,,,,,,,,,,,,,
LM-16-026,M,J,66.02248,-17.14723,e,2016,10,2,441,194,52.51,63,-0.30953,-40.111816,-1.533373,,,,,,,,,,,,,,
LM-16-027,M,J,66.02248,-17.14723,e,2016,10,2,492,197,53.39,64,0.58698,-6.096069,-0.138059,,,,,,,,,,,,,,
LM-16-029,M,J,66.02195,-17.15234,e,2016,10,2,523,204,54.74,63,1.49352,6.985413,0.398539,,,,,,,,,,,,,,
LM-16-030,M,J,66.02195,-17.15234,e,2016,10,2,493,194,52.46,60,-1.15029,28.351990,1.274988,,,,,,,,,,,,,,
LM-16-035,M,J,66.02714,-17.16681,e,2016,10,2,542,199,55.43,66,2.11319,13.566467,0.668491,,,,,,,,,,,,,,
LM-16-036,M,J,66.0198,-17.14764,e,2016,10,2,486,197,52.29,63,-0.11329,1.055054,0.155278,,,,,,,,,,,,,,
LM-16-038,M,J,66.0209,-17.14471,e,2016,10,2,523,204,52.18,67,1.59616,4.606323,0.300949,,,,,,,,,,,,,,
LM-16-040,M,J,66.0209,-17.14471,e,2016,10,2,477,199,52.71,66,1.05862,-31.126251,-1.164788,,,,,,,,,,,,,,
LM-16-042,M,J,66.04683,-17.30319,e,2016,9,30,540,202,54.52,66,2.04191,13.107727,0.649674,,,,,,,,,,,,,,
LM-16-043,M,J,66.04683,-17.30319,e,2016,9,30,463,193,51.1,63,-0.95005,-5.338776,-0.106995,,,,,,,,,,,,,,
LM-16-044,M,J,66.04683,-17.30319,e,2016,9,30,517,191,52.5,63,-0.59495,41.429474,1.811422,,,,,,,,,,,,,,
LM-16-048,M,J,66.04756,-17.30561,e,2016,9,30,523,199,53.18,63,0.41946,28.020416,1.261387,,,,,,,,,,,,,,
LM-16-049,M,J,66.04468,-17.29774,e,2016,9,30,524,199,53.77,65,1.19580,13.905243,0.682388,,,,,,,,,,,,,,
LM-16-052,M,J,66.0075,-17.26348,e,2016,9,30,485,203,52.86,67,1.76595,-36.404236,-1.381289,,,,,,,,,,,,,,
LM-16-053,M,J,66.0075,-17.26348,e,2016,9,30,480,198,54.25,65,1.28805,-32.122650,-1.205660,,,,,,,,,,,,,,
LM-16-054,M,J,66.0075,-17.26348,e,2016,9,30,523,206,53.77,66,2.12651,-5.391846,-0.109172,,,,,,,,,,,,,,
